LOC_EXECUTABLE,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,LOC_TOTAL,bug
0,3,0,0,2,2,1,9.32,5.0,233.02,0.02,13,0.2,12.95,5,8,4,0,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
0,3,0,0,2,2,1,6.69,7.5,376.42,0.02,14,0.13,20.91,5,9,3,0,0
0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
0,3,0,0,2,2,1,9.32,5.0,233.02,0.02,13,0.2,12.95,5,8,4,0,0
6,1,0,0,1,1,1,17.51,5.0,437.85,0.03,23,0.2,24.32,10,13,7,6,0
6,1,0,0,1,1,1,17.51,5.0,437.85,0.03,23,0.2,24.32,10,13,7,6,0
0,3,0,0,2,2,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,3,0,0,2,2,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,3,0,0,2,2,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
0,3,0,0,2,2,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
11,7,0,0,4,2,3,12.35,16.0,3162.47,0.07,45,0.06,175.69,16,29,7,11,0
11,7,0,0,4,2,3,12.35,16.0,3162.47,0.07,45,0.06,175.69,16,29,7,11,0
3,3,0,0,2,2,1,14.28,4.0,228.44,0.02,15,0.25,12.69,6,9,6,3,0
3,3,0,0,2,2,1,14.28,4.0,228.44,0.02,15,0.25,12.69,6,9,6,3,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
2,1,0,0,1,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,4,5,4,2,0
2,1,0,0,1,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,4,5,4,2,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,3,4,3,0,0
0,1,0,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,3,4,3,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
1,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,1,0
1,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,1,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,2,0
2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,2,0
1,1,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,1,0
1,1,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,1,0
2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,2,0
2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,2,0
0,1,0,0,1,1,1,9.31,2.5,58.16,0.01,9,0.4,3.23,1,8,1,0,0
0,1,0,0,1,1,1,9.31,2.5,58.16,0.01,9,0.4,3.23,1,8,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
35,17,2,6,9,5,1,73.85,14.67,15885.23,0.36,190,0.07,882.51,88,102,39,37,0
35,17,2,6,9,5,1,73.85,14.67,15885.23,0.36,190,0.07,882.51,88,102,39,37,0
37,17,2,5,9,5,1,78.21,15.38,18496.28,0.4,209,0.07,1027.56,97,112,41,39,0
37,17,2,5,9,5,1,78.21,15.38,18496.28,0.4,209,0.07,1027.56,97,112,41,39,0
36,17,2,5,9,5,1,73.86,15.67,18129.3,0.39,203,0.06,1007.18,94,109,39,38,0
36,17,2,5,9,5,1,73.86,15.67,18129.3,0.39,203,0.06,1007.18,94,109,39,38,0
3,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,3,0
3,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,3,0
5,3,0,0,2,2,1,15.36,3.5,188.21,0.02,15,0.29,10.46,5,10,5,5,0
5,3,0,0,2,2,1,15.36,3.5,188.21,0.02,15,0.29,10.46,5,10,5,5,0
4,3,0,0,2,2,1,10.88,5.6,341.29,0.02,17,0.18,18.96,8,9,5,4,0
4,3,0,0,2,2,1,10.88,5.6,341.29,0.02,17,0.18,18.96,8,9,5,4,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
2,1,0,0,1,1,1,7.35,8.0,470.48,0.02,17,0.13,26.14,6,11,3,2,0
0,1,0,0,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,4,6,4,0,0
0,1,0,0,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,4,6,4,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
2,1,0,0,1,1,1,7.81,9.0,632.78,0.02,19,0.11,35.15,8,11,4,2,0
7,3,0,0,2,2,1,15.65,7.31,836.91,0.04,28,0.14,46.49,13,15,8,7,0
31,13,2,9,7,5,1,73.7,13.26,12966.91,0.33,178,0.08,720.38,82,96,34,33,0
31,13,2,9,7,5,1,73.7,13.26,12966.91,0.33,178,0.08,720.38,82,96,34,33,0
29,9,2,6,5,5,1,75.92,12.5,11863.1,0.32,176,0.08,659.06,80,96,32,31,0
29,9,2,6,5,5,1,75.92,12.5,11863.1,0.32,176,0.08,659.06,80,96,32,31,0
25,13,2,6,7,5,1,57.5,14.06,11359.43,0.27,154,0.07,631.08,69,85,27,27,0
25,13,2,6,7,5,1,57.5,14.06,11359.43,0.27,154,0.07,631.08,69,85,27,27,0
0,1,0,0,1,1,1,10.68,4.67,232.53,0.02,15,0.21,12.92,4,11,3,0,0
0,1,0,0,1,1,1,10.68,4.67,232.53,0.02,15,0.21,12.92,4,11,3,0,0
7,5,0,0,3,2,1,11.89,13.13,2048.55,0.05,35,0.08,113.81,15,20,8,7,0
7,5,0,0,3,2,1,11.89,13.13,2048.55,0.05,35,0.08,113.81,15,20,8,7,0
13,7,0,1,4,3,1,26.06,9.58,2393.23,0.08,56,0.1,132.96,23,33,12,13,0
13,7,0,1,4,3,1,26.06,9.58,2393.23,0.08,56,0.1,132.96,23,33,12,13,0
15,9,0,1,5,4,1,25.82,11.05,3150.69,0.1,66,0.09,175.04,27,39,11,15,0
15,9,0,1,5,4,1,25.82,11.05,3150.69,0.1,66,0.09,175.04,27,39,11,15,0
5,3,0,0,2,2,1,17.22,4.08,287.09,0.02,19,0.24,15.95,7,12,6,5,0
5,3,0,0,2,2,1,17.22,4.08,287.09,0.02,19,0.24,15.95,7,12,6,5,0
4,3,0,0,2,2,1,11.18,5.63,353.85,0.02,17,0.18,19.66,5,12,4,4,0
4,3,0,0,2,2,1,11.18,5.63,353.85,0.02,17,0.18,19.66,5,12,4,4,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
46,23,4,18,12,10,11,62.33,27.16,45986.37,0.56,297,0.04,2554.8,134,163,37,50,0
46,23,4,18,12,10,11,62.33,27.16,45986.37,0.56,297,0.04,2554.8,134,163,37,50,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
40,23,4,18,12,10,11,62.52,23.8,35411.97,0.5,265,0.04,1967.33,119,146,35,44,0
40,23,4,18,12,10,11,62.52,23.8,35411.97,0.5,265,0.04,1967.33,119,146,35,44,0
0,1,0,0,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,1,5,1,0,0
0,1,0,0,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,1,5,1,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0,3,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0,3,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0,2,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0,2,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
38,19,6,6,10,10,6,79.49,15.92,20158.99,0.42,221,0.06,1119.94,98,123,40,44,0
38,19,6,6,10,10,6,79.49,15.92,20158.99,0.42,221,0.06,1119.94,98,123,40,44,0
27,11,0,1,6,5,5,36.14,14.33,7425.49,0.17,101,0.07,412.53,43,58,21,27,0
27,11,0,1,6,5,5,36.14,14.33,7425.49,0.17,101,0.07,412.53,43,58,21,27,0
0,1,0,0,1,1,1,11.86,3.5,145.3,0.01,12,0.29,8.07,4,8,4,0,0
0,1,0,0,1,1,1,11.86,3.5,145.3,0.01,12,0.29,8.07,4,8,4,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,7.33,4.5,148.5,0.01,11,0.22,8.25,3,8,2,0,0
0,1,0,0,1,1,1,7.33,4.5,148.5,0.01,11,0.22,8.25,3,8,2,0,0
18,5,0,4,3,3,1,64.17,6.0,2310.0,0.13,77,0.17,128.33,36,41,24,18,0
18,5,0,4,3,3,1,64.17,6.0,2310.0,0.13,77,0.17,128.33,36,41,24,18,0
8,3,0,0,2,1,1,15.07,9.75,1432.72,0.05,34,0.1,79.6,13,21,8,8,0
8,3,0,0,2,1,1,15.07,9.75,1432.72,0.05,34,0.1,79.6,13,21,8,8,0
25,5,1,0,3,3,1,69.28,9.62,6412.06,0.22,127,0.1,356.23,62,65,29,26,0
25,5,1,0,3,3,1,69.28,9.62,6412.06,0.22,127,0.1,356.23,62,65,29,26,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,9.6,2.5,60.0,0.01,8,0.4,3.33,3,5,3,0,0
0,1,0,0,1,1,1,9.6,2.5,60.0,0.01,8,0.4,3.33,3,5,3,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,6.86,3.5,84.0,0.01,8,0.29,4.67,1,7,1,0,0
0,1,0,0,1,1,1,6.86,3.5,84.0,0.01,8,0.29,4.67,1,7,1,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
9,1,0,0,1,1,1,16.05,10.31,1708.46,0.06,39,0.1,94.91,15,24,8,9,0
9,1,0,0,1,1,1,16.05,10.31,1708.46,0.06,39,0.1,94.91,15,24,8,9,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
34,17,3,5,9,9,7,77.51,14.27,15784.32,0.37,197,0.07,876.91,88,109,37,37,0
34,17,3,5,9,9,7,77.51,14.27,15784.32,0.37,197,0.07,876.91,88,109,37,37,0
37,21,6,4,11,8,7,61.59,17.5,18863.21,0.36,193,0.06,1047.96,85,108,34,43,0
37,21,6,4,11,8,7,61.59,17.5,18863.21,0.36,193,0.06,1047.96,85,108,34,43,0
18,11,5,0,6,5,4,34.8,12.29,5260.09,0.14,89,0.08,292.23,38,51,17,23,0
18,11,5,0,6,5,4,34.8,12.29,5260.09,0.14,89,0.08,292.23,38,51,17,23,0
34,17,6,4,9,9,5,74.55,14.83,16403.02,0.37,198,0.07,911.28,89,109,36,40,0
34,17,6,4,9,9,5,74.55,14.83,16403.02,0.37,198,0.07,911.28,89,109,36,40,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,3,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,3,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
0,3,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,3,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,12.18,3.0,109.62,0.01,11,0.33,6.09,4,7,4,0,0
0,1,0,0,1,1,1,12.18,3.0,109.62,0.01,11,0.33,6.09,4,7,4,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
31,11,2,5,6,5,1,77.08,13.04,13111.83,0.34,182,0.08,728.44,83,99,35,33,0
31,11,2,5,6,5,1,77.08,13.04,13111.83,0.34,182,0.08,728.44,83,99,35,33,0
35,11,2,4,6,5,1,84.05,13.03,14262.1,0.36,195,0.08,792.34,90,105,38,37,0
35,11,2,4,6,5,1,84.05,13.03,14262.1,0.36,195,0.08,792.34,90,105,38,37,0
2,1,0,0,1,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,2,6,2,2,0
2,1,0,0,1,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,2,6,2,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
3,1,0,0,1,1,1,12.0,2.5,75.0,0.01,10,0.4,4.17,3,7,3,3,0
3,1,0,0,1,1,1,12.0,2.5,75.0,0.01,10,0.4,4.17,3,7,3,3,0
0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
2,1,0,0,1,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,2,6,2,2,0
2,1,0,0,1,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,2,6,2,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0,3,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0,3,0,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
3,1,0,0,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,3,5,3,3,0
3,1,0,0,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,3,5,3,3,0
0,1,0,0,1,1,1,9.29,1.5,20.9,0.0,6,0.67,1.16,2,4,2,0,0
